label,rssi1,rssi2,rssi3,KF rssi1,KF rssi2,KF rssi3,dist1,dist2,dist3,measured dist1,measured dist2,measured dist3,estimated x,estimated y,estimated x (KF),estimated y (KF)
a,-58.25,-54.13,-58.26,-29.857116432921707,-19.400177492570556,-30.22444579497003,280.8939875221225,271.0713000859279,358.7845984433435,38.10205260863144,36.28514401217559,42.23509507152959,258.47920345493924,125.41782552854951,299.72330263107483,87.87646644795211
b,-44.72,-36.48,-50.0,-27.408146874108006,-17.522645086266614,-28.911073113192142,108.42007383688805,97.55219294730027,191.02011863981255,32.071246276021064,32.547252714002596,38.207216441791815,279.3885222380234,105.75671089894355,299.64064454122274,87.73106806716804
c,-56.0,-42.52,-50.0,-27.816059121969914,-17.228567824882443,-27.74168911469073,239.76719888702527,138.39665218690735,191.02011863981255,33.005043300151826,31.997728021315496,34.945352433121414,317.4996866141352,122.29358044638171,299.89012935547487,87.66425083929238
d,-52.0,-45.84,-54.54,-27.27470021222815,-17.724834377550305,-27.750296983174305,180.95175272689156,167.7312532158987,270.11254730267626,31.771530873937053,32.930536974159416,34.968315235774014,266.4856238371613,118.39798650907672,299.82220591970423,87.53960794605567
e,-59.74,-29.0,-55.41,-28.568532024417426,-14.329646357538842,-27.967130176514075,311.94066358829133,63.26108690937249,288.65460084282074,34.79953401975552,27.053262333151974,35.5517546855888,311.6545825101461,195.39032872107586,299.95590025563985,88.1319855146773
f,-57.85,-52.0,-60.89,-29.279004324707273,-16.59450067736837,-29.41237801720566,273.09877102341517,239.6184161091893,438.52848905816916,36.58332276305424,30.844247968388714,39.697188786736504,201.89641918238243,182.53512735799208,299.80206058901337,88.13216939780293
a,-58.0,-54.0,-59.56,-29.92653112522818,-19.063882016597383,-30.376156534772363,275.9962983390512,269.03848846542667,396.2038296108264,38.288597565659686,35.585411443510615,42.726911960761534,232.66373508214483,142.7425092147627,299.7003564148687,87.9743516837749
b,-47.01,-36.51,-51.27,-27.977389982062533,-17.245105598040706,-29.317912207876496,127.37513056360739,97.72179821362002,210.46007521588095,33.381823197198315,32.02838348637053,39.41204288390928,276.60915052185146,113.38672965860212,299.6341974964049,87.88501284172004
c,-55.42,-43.0,-50.0,-28.169179916032,-17.10777164989264,-28.0821012462541,230.17961438069185,142.2971486426036,191.02011863981255,33.83533872145547,31.77470065618912,35.86504963920568,313.7449742927299,118.10898973623851,299.88210696731073,87.75741795527343
d,-51.4,-45.44,-57.59,-27.42896150284435,-17.542607818822994,-28.723046783545364,173.47174523481888,163.89101602812997,340.90118347537043,32.11824924818665,32.58489613906839,37.66290284323701,228.23235791658811,145.36595813766036,299.67757307015796,87.70407829534997
e,-59.47,-29.0,-55.89,-28.622108142323643,-14.184547476600137,-28.90480252878642,306.0706394307641,63.26108690937249,299.4240955798899,34.93096151947105,26.82692074652408,38.18893768281537,303.35370608976814,197.08130943842593,299.80148092611074,88.2744998003351
f,-58.0,-52.96,-61.0,-29.340829169172757,-16.700660472581752,-30.22539551249063,275.9962983390512,253.31529868878783,442.2251684853027,36.74280556942426,31.034431771758737,42.23815619509052,200.5090475458368,177.12485952445832,299.638309935293,88.25488980567592
a,-58.24,-53.5,-55.19,-30.01778001358879,-19.05714229715442,-30.05342829474368,280.6964214201466,261.3610456707708,283.8488879872726,38.5352098378674,35.57152686019135,41.68747373738061,298.51690815538774,101.71342488840641,299.78926410886976,87.93258801095166
b,-43.9,-40.02,-49.77,-27.333871999076358,-18.048644869136393,-28.6518451917296,102.34182771417788,119.7451157626848,187.6965981345611,31.90408094054652,33.553799936624195,37.458813027308715,279.3698639571597,98.14129822070487,299.6789230893717,87.60582379606363
c,-55.34,-43.0,-49.9,-27.574813875879833,-17.818367541348685,-27.44473256469145,228.88762807217353,142.2971486426036,189.56793931400412,32.44954694654608,33.10936879272977,34.16234132354735,313.7112855572898,117.39287054789574,299.90492294360797,87.51723628627292
d,-51.61,-46.0,-56.67,-26.953591437260663,-18.287933181675047,-27.937109606361872,176.05390561883422,169.29242637897758,317.78813096338854,31.06176307012312,34.02194360839654,35.470400520292806,241.67140125203466,134.1652641289288,299.75556984329535,87.44249821519291
e,-59.08,-29.0,-56.67,-28.12230042124659,-14.823919022221322,-28.386770710252037,297.7861814268686,63.26108690937249,317.78813096338854,33.72391948745981,27.838714250252,36.708687482536774,289.73942805632674,201.0387348725558,299.82481250742177,88.08427653754552
f,-58.0,-51.71,-60.9,-28.91405250862342,-16.955166192377284,-29.752243061505332,275.9962983390512,235.6283440134721,438.8632700025705,35.65590053172257,31.49516453582401,40.740244628857916,202.97748911625786,186.08343340571588,299.6763130919241,88.09201249804374
a,-58.25,-54.33,-53.34,-29.66220394106511,-19.44326209399579,-29.227896395879274,280.8939875221225,274.22873533305665,246.47569658039345,37.583089762800384,36.375779139776256,39.142235309062144,315.1259693510734,80.78056416633325,299.900311709274,87.68638037816069
b,-44.81,-36.03,-49.57,-27.248693162863468,-17.453287062033798,-27.89929956822748,109.1088066110351,95.04315334116495,184.85361955847722,31.713447116756377,32.416803026049806,35.36820214297804,281.4448925135117,105.0057439686813,299.7956941710006,87.59684638374652
c,-55.31,-43.0,-49.17,-27.51392113099832,-17.272687273235267,-26.644230928498462,228.40500501597703,142.2971486426036,179.2961951469866,32.31081804684154,32.079575980135814,32.13788050163762,316.6847672684685,114.88688430431523,300.00928799976543,87.51164620991439
d,-51.52,-45.29,-54.65,-26.898721549095796,-17.63515226560075,-26.80825173371362,174.94259207245358,162.47370384930153,272.3895247888345,30.942076647160587,32.759975364876766,32.54267463384974,263.67404775528485,120.00347178168434,299.91532202909514,87.41875362984293
e,-57.39,-33.96,-62.87,-27.707182146289274,-15.376190148041214,-28.847515696922912,264.40133497096224,84.30752072381924,510.0578017298408,32.753173140602655,28.743337629891812,38.022350870364804,141.45758735745784,284.90719433669386,299.6892259875577,88.04131912517218
f,-58.0,-51.98,-61.08,-28.567601102978962,-17.500977037419688,-30.240167338660626,275.9962983390512,239.34108248791387,444.9332205012706,34.79725475381778,32.5064428162585,42.28579722534344,198.50698832602188,187.23201241844882,299.51896690951605,88.05349996015721
a,-57.86,-56.36,-59.22,-29.29025993723099,-20.376260396655653,-31.024091921852822,273.2909895753032,308.4335377875252,386.05600884750856,36.61230600913295,38.39498620035061,44.89267854402909,238.0406025131507,108.41544530378667,299.43759030370745,87.75466475469605
b,-43.64,-39.37,-50.74,-26.679137348490713,-19.015479874194497,-29.754740879539717,100.4866609365366,115.32200548337588,202.11770033584187,30.467700613773648,35.485817733157276,40.74801108720791,274.37167019760443,102.71925244863006,299.3899003109394,87.54387166742002
c,-55.23,-41.54,-49.97,-27.021990069257008,-18.281454010236356,-28.44121624523047,227.12297949833206,130.7619583916739,190.5833006431455,31.211607885134068,34.00918213237567,36.861525310524286,312.7190444434702,121.0684142346148,299.6794936821308,87.51230473522972
d,-51.43,-44.95,-56.17,-26.476556707308063,-18.39873174748805,-28.694607127580547,173.83829352408736,159.306341256392,305.89090623922425,30.036510338675377,34.24091678392236,37.581251349726415,247.2087548129274,133.14498630389036,299.5748679169284,87.48103852620604
e,-59.95,-29.84,-54.88,-27.951312743295702,-15.058361102487657,-28.629417119218317,316.58396052746036,66.41408937959017,277.2126924969802,33.32063099796604,28.219201077011263,37.39475529590984,319.48210598485605,192.65663650527344,299.75991393871806,88.07249097180876
f,-58.0,-51.24,-61.2,-28.812154807982076,-17.00495449721569,-30.012879827319374,275.9962983390512,229.302288471474,449.02642389383453,35.40118076081302,31.586093274832745,41.55867682316623,195.45768945164417,195.39975440952125,299.6050999833061,88.11562790113706
a,-58.43,-54.82,-59.38,-29.657604877091686,-19.553484771406744,-30.808977153293387,284.4740509447392,282.12075993579134,390.7986642459573,37.57093029882848,36.60868138171169,44.16173618784477,240.16824140373802,134.04052203989858,299.55109655032885,87.92590165101807
b,-43.99,-35.3,-50.0,-27.097253444641446,-17.343874559730775,-29.35534281211485,102.99194875190109,91.10945445120483,191.02011863981255,31.37732715287362,32.21208035680168,39.524781680503764,278.4322131521218,106.55885115755619,299.51860691030583,87.79469299020242
c,-56.0,-42.46,-49.86,-27.572851681078447,-17.018616394522248,-28.032740073848572,239.76719888702527,137.91666856265246,188.9901634432529,32.445067302127875,31.61108996461589,35.730204161537756,318.1425231531857,121.97723537849794,299.81336241901204,87.7067549151017
d,-51.69,-43.52,-54.0,-27.020411048667242,-16.98121705517984,-27.819376876110663,177.04766503491325,146.64683533581226,259.2077387408211,31.208140496084813,31.54270871641281,35.15314367387918,270.1310198926542,122.20246180589187,299.78183710255587,87.63737912315179
e,-59.88,-32.56,-54.78,-28.406388153545667,-14.464773869833522,-27.826406549421392,315.0285656529961,77.74283310094737,275.10525719769174,34.40478433779184,27.265766449426355,35.172006771066336,319.6334121996466,189.27375219879298,299.9555159375217,88.08369700342786
f,-58.0,-51.34,-61.11,-29.199176716114025,-16.549160460246455,-29.28853632381042,275.9962983390512,230.6338772659247,445.9530099443861,36.3784237032721,30.763377194525347,39.323789698819304,197.74989134866735,192.91504568118063,299.8141910623815,88.11061212161657
a,-58.2,-53.29,-56.25,-29.92840409185218,-18.84973624285285,-29.47263848787143,279.90754561159747,258.202216330355,307.76408882660326,38.29364360784028,35.146885301254464,39.88016238694289,286.35791643253265,112.33137464110187,299.8966464906295,87.86638962500881
b,-45.97,-35.48,-50.0,-27.766187062462638,-16.813241649640393,-28.205461918968314,118.38743973755481,92.06401820047029,191.02011863981255,32.88943244021556,31.237400755939632,36.20427724543923,281.27241680203764,108.47044044896762,299.8091375628124,87.7755712782061
c,-55.23,-43.22,-49.9,-27.962383202963572,-16.774453533457557,-27.069699679976875,227.12297949833206,144.12142982231953,189.56793931400412,33.346594949117595,31.167321457672305,33.198480594820886,313.0407035003682,116.23679897743638,300.0082135674131,87.66958165925841
d,-52.0,-44.8,-51.06,-27.40572298522727,-17.106054468874085,-26.352361534899973,180.95175272689156,157.9286768602634,207.1141908555498,32.06577719605701,31.7715414371598,31.429974879108784,291.5393739676541,103.59805682438514,300.03364228857146,87.49824731093891
e,-59.46,-28.16,-55.2,-28.62021685573002,-13.616791883723522,-26.691005311877298,305.85536539198876,60.25777292649337,284.0655835980682,34.926313566216876,25.9593260703419,32.25280108775939,310.7118739617965,191.86172620491018,300.1496701677659,88.07019833579976
f,-58.0,-52.72,-60.47,-29.357466948629714,-16.160016321035965,-28.213839543034787,275.9962983390512,249.81937227204241,424.6959143827913,36.78584283434069,30.07794492425415,36.22743075234262,213.17278083618612,169.82571179093694,300.03397624509756,88.03516214388475
