label,acc dist1,acc dist2,acc dist3,acc measured dist1,acc measured dist2,acc measured dist3,acc estimated x,acc estimated y,acc estimated,acc measured x,acc measured y,acc measured
f,43.12899499342279,16.01161835921033,144.56670042636085,279.6444432537837,192.76254978159025,543.3980006977935,101.89641918238243,117.46487264200792,155.5020146075122,199.80206058901337,211.86783060219707,291.2195753374025
a,134.57494210174167,91.51663908097225,113.69812174845208,103.13275867164982,324.9697161028883,467.17503939851696,132.66373508214483,42.74250921476269,139.3792979603484,199.70035641486868,12.025648316225102,200.0621117794449
b,188.85263545323056,202.27820178637998,105.76769080095701,282.8459428196396,267.97161651362944,276.81572313292867,23.39084947814854,13.386729658602121,26.950628383432907,0.36580250359509137,12.114987158279959,12.120508459504691
c,279.72233697858667,218.25797890379533,49.59876240250304,476.066612637823,328.7804268902098,105.55630659810383,186.25502570727008,18.108989736238513,187.13329503453687,200.11789303268927,12.242582044726575,200.49202459690193
d,409.62344424971116,59.715781721849,24.67341745853247,550.9769402363434,191.02190161091056,278.56486317360094,271.7676420834119,154.63404186233964,312.6808887448372,200.32242692984204,212.29592170465003,291.88804892199477
e,118.19342928116441,36.73891309062751,124.83997313203861,389.3331071924575,73.17307925347592,386.07513102911315,3.3537060897681386,102.91869056157407,102.97331795880709,0.19851907388925838,211.7255001996649,211.72559326784517
f,40.23146767778678,29.708500938808868,140.87002099922734,279.4849604474137,192.57236597822023,540.8570332894395,100.50904754583681,122.87514047554168,158.74624022462828,199.63830993529302,211.74511019432407,291.0179487334528
a,139.27506518283707,99.19408187562811,226.0530633720059,102.88614639944211,324.9836006862076,468.21447762189786,198.51690815538774,1.7134248884064078,198.52430241263374,199.78926410886976,12.067411989048338,200.15337240545597
b,213.88593830266007,180.2548842373152,128.53116788227686,284.32368507629144,266.4462000633758,278.7689529895292,20.63013604284032,1.8587017792951315,20.71369801485129,0.32107691062827826,12.394176203936368,12.398334329931625
c,281.01432328710496,218.25797890379533,48.14658307669461,477.4524044127324,327.44575875366917,107.25901491376216,186.28871444271022,17.39287054789574,187.0988965082731,200.09507705639203,12.482763713727081,200.48406233946926
d,407.0412838656958,54.314371371001386,1.5603649465505782,552.0334264144069,189.5848541415824,280.75736549654516,258.3285987479653,165.8347358710712,306.9769120838165,200.24443015670465,212.55750178480707,292.02486773181084
e,126.47788728505992,36.73891309062751,106.47593774853999,390.54014922446873,72.161285749748,387.55538122939174,10.260571943673256,98.9612651274442,99.4917651478533,0.17518749257823174,211.91572346245448,211.91579587485458
f,40.23146767778678,12.021546263493121,144.2319194819595,280.5718654851154,192.11163321415495,542.3549448556721,102.97748911625786,113.91656659428412,153.56219394538152,199.6763130919241,211.90798750195626,291.16254082060993
a,139.47263128481296,86.32639221334227,263.42625477888504,103.83826647450913,324.1793484066227,470.75971605021635,215.12596935107342,19.21943583366675,215.98279885908372,199.90031170927398,12.313619621839308,200.2792047359292
b,207.11895940580285,204.95684665883505,131.37414645836074,284.5143189000816,267.5831969739502,280.85956387385994,18.555107486488282,5.005743968681301,19.218467330021994,0.2043058289993951,12.403153616253476,12.40483617385352
c,281.4969463433015,218.25797890379533,37.874838909677095,477.59113331243697,328.4755515662631,109.28347573567189,183.31523273153152,14.886884304315231,183.91871540358702,199.99071200023457,12.488353790085611,200.38024819514303
d,408.15259741207643,61.13309390067744,43.83824122800348,552.1531128373695,190.8468223851022,283.6850913829882,236.32595224471515,179.99652821831566,297.0668373868384,200.08467797090486,212.5812463701571,291.9326372076444
e,159.8627337409663,15.692479276180762,85.79373301791225,391.5108955713259,71.25666237010819,386.24171784156374,158.54241264254216,15.092805663306137,159.2591893402338,0.31077401244232306,211.95868087482782,211.9589087032765
f,40.23146767778678,15.7342847379349,138.16196898325938,281.4305112630202,191.10035493372047,540.8093922591866,98.50698832602188,112.76798758155118,149.73391657288568,199.51896690951605,211.9465000398428,291.0826979327003
a,131.86963333799366,52.12158975887371,123.84594251176992,104.80905022817656,322.1601413460483,465.0092728152494,138.0406025131507,8.415445303786669,138.2968823287593,199.43759030370745,12.245335245303949,199.8131643846805
b,215.74110508030137,184.67799451662412,114.11006568099609,285.7600654030643,264.51418226684274,275.4797549296301,25.62832980239557,2.7192524486300584,25.77218699178899,0.6100996890605757,12.45612833257998,12.471060687379142
c,282.7789718609464,229.79316915472504,49.16194440583598,478.6903434741444,326.54594541402327,104.55983092678522,187.28095555652982,21.068414234614806,188.46228904618616,200.32050631786922,12.48769526477028,200.70936147692078
d,409.25689596044265,64.30045649358698,10.33685977761371,553.0586791458546,189.3658809660566,278.64651466711155,252.7912451870726,166.85501369610964,302.892735533158,200.42513208307162,212.51896147379398,292.1207670748806
e,107.68010818446817,33.585910620409834,147.05137621494833,390.9434377139625,71.78079892298874,386.8693134160187,19.482105984856048,107.34336349472656,109.09697585160717,0.24008606128194288,211.92750902819125,211.9276450211508
f,40.23146767778678,5.69549072149502,134.06876559069548,280.82658525602494,192.02070447514623,541.5365126613638,95.45768945164417,104.60024559047875,141.6099638197645,199.6050999833061,211.88437209886294,291.09651849356607
a,143.05269470742968,78.43436761060758,119.10328711332119,103.85042593848104,323.94644616468725,465.7402151714337,140.16824140373802,34.040522039898576,144.2424800083713,199.55109655032885,12.074098348981934,199.91604234122772
b,213.23581726493688,208.89054554879516,125.20764737702541,284.8504388639643,267.78791964319834,276.7029843363342,21.56778684787821,6.558851157556191,22.543024597921292,0.4813930896941656,12.205307009797579,12.214796703597615
c,270.13475247225324,222.63845898374646,47.568807205943386,477.4568840571506,328.94403758178305,105.69115207577175,181.85747684681428,21.977235378497937,183.18062332018496,200.18663758098796,12.293245084898302,200.5637398452153
d,406.04752444961673,76.95996241416671,57.02002727601683,551.8870489884451,192.06408903356615,281.0746223429588,229.8689801073458,177.79753819410814,290.60576835891726,200.21816289744413,212.3626208768482,291.86502959366584
e,109.23550305893241,22.257166899052635,149.1588115142368,389.8592843741367,72.73423355057365,389.0920619408622,19.633412199646614,110.72624780120702,112.45342514452611,0.044484062478318265,211.91630299657214,211.91630766547155
f,40.23146767778678,7.027079515945729,137.1421795401439,279.84934231356584,192.84342055545363,543.7713997857107,97.74989134866735,107.08495431881937,144.99044347866484,199.8141910623815,211.88938787838345,291.24358129474706
a,138.48618937428796,102.35291121604394,202.13786253267523,103.12771262946923,325.40824224514444,470.02178897233557,186.35791643253265,12.331374641101874,186.76545670335838,199.8966464906295,12.133610374991193,200.26455946804916
b,197.84032627928315,207.9359817995297,125.20764737702541,283.3383335766224,268.76259924406037,280.0234887713987,18.72758319796236,8.470440448967622,20.554092873102157,0.19086243718760443,12.224428721793899,12.225918617598795
c,282.7789718609464,216.4336977240794,48.14658307669461,476.55535641016087,329.3878060887266,108.22287564248862,186.95929649963182,16.23679897743638,187.66302829452297,199.99178643258688,12.330418340741588,200.3715395383165
d,402.1434367576385,65.67812088971556,109.11357516128817,551.0294122884729,191.83525631281915,284.7977911377292,208.46062603234589,196.40194317561486,286.40802343676586,199.96635771142854,212.5017526890611,291.7936584511354
e,118.40870331993978,39.74222707350663,140.19848511386033,389.33775514571164,74.0406739296581,392.01126762416914,10.711873961796528,108.13827379508982,108.66752276165691,0.1496701677659189,211.92980166420023,211.92985451461615
f,40.23146767778678,26.21257452206345,158.39927510173874,279.44192318249725,193.5288528257248,546.8677587321874,113.17278083618612,130.17428820906306,172.49180743714072,200.03397624509756,211.96483785611525,291.4492822770258
